Rxns,L-arabinose,L-arabinose.1,L-arabinose.2,D-fructose,D-fructose.1,D-fructose.2,D-galactose,D-galactose.1,D-galactose.2,D-galacturonic acid,D-galacturonic acid.1,D-galacturonic acid.2,D-glucose,D-glucose.1,D-glucose.2,D-glucuronic acid,D-glucuronic acid.1,D-glucuronic acid.2,D-mannose,D-mannose.1,D-mannose.2,L-rhamnose,L-rhamnose.1,L-rhamnose.2,D-xylose,D-xylose.1,D-xylose.2,Kruskal-Wallis p-value
CITt2r_b,1.46872001108802e-05,1.46872001108802e-05,1.46872001108802e-05,8.00000000000027e-06,8.00000000000027e-06,8.00000000000005e-06,7.99999999999983e-06,8.00000000000027e-06,8.00000000000027e-06,8.00000000000027e-06,7.99999999999853e-06,7.99999999999853e-06,8.00000000000027e-06,8.00000000000027e-06,8.00000000000027e-06,8.00000000000027e-06,8.00000000000027e-06,8.00000000000027e-06,8.00000000000027e-06,8.00000000000027e-06,7.99999999495049e-06,1.50043936093192e-05,1.50043936093187e-05,1.50043936093187e-05,8.00000000000027e-06,8e-06,7.99999999495049e-06,0.01494476752259541
CITtam_b,0.000116193145614,0.000116193145614,0.000116193145614,6.32894736842105e-05,6.32894736842105e-05,6.32894736842105e-05,6.32894736842105e-05,6.32894736842105e-05,6.32894736842105e-05,6.32894736842105e-05,6.32894736842105e-05,6.32894736841791e-05,6.32894736842105e-05,6.32894736842105e-05,6.32894736842105e-05,6.32894736842105e-05,6.32894736842105e-05,6.32894736842105e-05,6.32894736842105e-05,6.32894736842105e-05,6.32894736842105e-05,0.0001187025218105,0.0001187025218105,0.0001187025218105,6.32894736842105e-05,6.32894736842105e-05,6.32894736842105e-05,0.0022672666363533654
CITtbm_f,8.47895927453776e-05,8.47895927453776e-05,8.47895927453776e-05,4.61842105263158e-05,4.61842105263158e-05,4.61842105263158e-05,4.61842105263158e-05,4.61842105263158e-05,4.61842105263158e-05,4.61842105263158e-05,4.61842105263158e-05,4.61842105262929e-05,4.61842105263158e-05,4.61842105263158e-05,4.61842105263158e-05,4.61842105263158e-05,4.61842105263158e-05,4.61842105263158e-05,4.61842105263158e-05,4.61842105263158e-05,4.61842105263158e-05,8.66207591590634e-05,8.66207591590603e-05,8.66207591590603e-05,4.61842105263158e-05,4.61842105263158e-05,4.61842105263158e-05,0.002300010435532447
CITtcm_b,5.17269981166578e-06,5.17269981166578e-06,5.17269981166578e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.20789473684211e-05,0.0,0.0,1.20789473684211e-05,1.20789473684211e-05,1.20789473684211e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.65162025832207e-06,5.65162025832126e-06,5.65162025832126e-06,0.0,0.0,0.0,0.004719721347594474
CITtcp_b,4.95693003742207e-05,4.95693003742207e-05,4.95693003742207e-05,3.55263157894737e-06,3.55263157894737e-06,2.7e-05,3.55263157894737e-06,3.55263157894737e-06,3.55263157894737e-06,2.7e-05,2.7e-05,2.7e-05,2.7e-05,2.7e-05,2.7e-05,2.7e-05,2.7e-05,2.7e-05,3.55263157894737e-06,2.7e-05,2.7e-05,5.06398284314524e-05,5.06398284314506e-05,5.06398284314506e-05,2.7e-05,2.7e-05,2.7e-05,0.00322049508852456
CMPA,0.0,0.0,0.0,2.34473684210526e-05,2.34473684210526e-05,0.0,2.34473684210526e-05,2.34473684210526e-05,2.34473684210526e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34473684210526e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01732753678528469
CO2tm_f,0.0001413159879089,0.0001413159879089,0.0001413159879089,7.69736842105263e-05,7.69736842105263e-05,7.69736842105263e-05,7.69736842105263e-05,7.69736842105263e-05,7.69736842105263e-05,7.69736842105263e-05,7.69736842105263e-05,7.69736842104881e-05,7.69736842105263e-05,7.69736842105263e-05,7.69736842105263e-05,7.69736842105263e-05,7.69736842105263e-05,7.69736842105263e-05,7.69736842105263e-05,7.69736842105263e-05,7.69736842105263e-05,0.0001443679319317,0.0001443679319317,0.0001443679319317,7.69736842105263e-05,7.69736842105263e-05,7.69736842105263e-05,0.0022672666363533654
CO2tn_f,0.0516958769676798,0.0516958769676798,0.0516958769676798,0.0770713666489048,0.0770713666489048,0.0770714044836858,0.0769715529982109,0.0769713945491542,0.0769713945491542,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.078813870880173,0.0789138091584941,0.078813870880173,0.0770712359652991,0.0770715528634091,0.0770715528633022,0.0,0.0,0.0,0.0516285688950272,0.0516285133935058,0.0516288794376463,0.0011959106701222523
CO2tp_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0772215679561159,0.0772215679561159,0.0772215679561159,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026364516873445074
CO2tv_b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057029222512912,0.0057026548446766,0.0057026646369014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092033706200047,0.0092033706199999,0.0092033706199999,0.0,0.0,0.0,0.001094597241280264
CO2tv_f,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0010502997311105345
COAHLp,0.0001063159879089,0.0001063159879089,0.0001063159879089,1.00190041300238e-05,1.00190041300238e-05,0.0002100189640207,0.00011001880658,1.001897455445e-05,1.001897455445e-05,5.81606774974658e-06,5.81578426769527e-06,5.81579464859038e-06,0.000110018790529,0.000110018790529,0.000110018790529,0.0001083307646002,8.33083003136704e-06,0.0001083307646002,1.00191424778383e-05,1.0018806529057e-05,1.00188065291706e-05,0.0003093679319317,0.0003093679319317,0.0003093679319317,0.0001063166678737,0.0001063162006586,0.0001063163386625,0.017259534667264657
CRNt_b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0010502997311105284
CRNtp,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0010502997311105345
CSNATr_b,0.0,0.0,0.0,0.0868055557366461,0.0868055557366461,0.0868055557366461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001050299731110537
CTPS2,0.0,0.0,0.0,2.02404123838865e-05,2.02404123838865e-05,2.02403313550799e-05,0.0,0.0,0.0,0.0,1.17490591266571e-05,0.0,0.0,0.0,0.0,1.68298274753385e-05,0.0,1.68298274753385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008884297187856547
CTPtm,0.160034646386322,0.160034646386322,0.160034646386322,0.0001041536765944,0.0001041536765944,0.0001041538021891,0.0001243943179777,0.0001243941313395,0.0001243941313395,0.0001290640182897,0.0001173152741431,0.0001290643217354,0.0001243943358122,0.0001243943358122,0.0001243943358122,9.44008320269902e-06,2.62698379768436e-05,9.44008320269902e-06,0.000224393944758,0.0002243943180344,0.0001243943085348,0.257722076989597,0.0001562225494412,0.0001562225494412,0.000228507795627,0.000228508314755,0.0002285081614173,0.003172545034955683
CYARTMT_b,0.0,0.0,0.0,0.0,0.0,0.0,0.381759575899951,0.357300077379004,0.357300077379004,0.421242041922299,0.289218448520518,0.0,0.391302106160075,0.391302106160075,0.391302106160075,0.0,0.342282484278129,0.0,0.0,0.0,0.0,0.319927241889637,0.359286538856825,0.359286538856825,0.363176701474713,0.0,0.362732246471318,0.019580370500021888
CYARTMT_f,0.159976441387015,0.159976441387015,0.159976441387015,0.0,0.0,0.0,0.381759575899951,0.357300077379004,0.357300077379004,0.421242041922299,0.289218448520518,0.0,0.391302106160075,0.391302106160075,0.391302106160075,0.0,0.342282484278129,0.0,0.0,0.0,0.0,0.577493096329793,0.359286538856825,0.359286538856825,0.363176701474713,0.0,0.362732246471318,0.02306927729223511
CYOR(q8)m,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002000000094994,0.0002000000094994,0.0002000000094994,0.0001,0.0001,0.0001,0.0002000000094994,0.0002000000094994,0.0002000000094994,0.0,0.0,0.0,0.0002000000094994,0.0002000000094994,0.0001,0.0002000000094994,0.0002000000094994,0.0002000000094994,0.0002999999996973,0.0002999999996973,0.0002999999996973,0.001764840409197493
CYOR_u6m,0.0003502502385879,0.0003502502385879,0.0003502502385879,0.0005555993199376,0.0005555993199376,0.0005555970956969,0.000555588364894,0.0005555976798376,0.0005555976798376,0.000322527393395,0.0003225116730267,0.0003225122486945,0.0005555874747919,0.0005555874747919,0.0005555874747919,0.000461978764198,0.0004619823926485,0.000461978764198,0.0005556069919528,0.0005555883620658,0.0005555883620721,0.0005194944071255,0.0005194944071252,0.0005194944071252,0.0003502879457267,0.0003502620365226,0.0003502696894679,0.001502884894402016
CYSCL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0003502879457267,0.0003502620365226,0.0,0.0449836054835678
CYSTGL,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00015,0.00015,0.00015,0.0002,0.0002,0.0002,0.00015,0.0001514886668218,0.00015,0.0016545191559534339
CYSTLp,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0808526783271995,0.0808526783271995,0.0808526783271995,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01312433494936339
CYSTRS,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00015,0.00015,0.00015,0.0002,0.0002,0.0002,0.00015,0.0001514886668218,0.00015,0.0016545191559534339
CYSTS,0.0,0.0,0.0,0.0,0.0,0.0,0.086805555738465,0.086805555738465,0.086805555738465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001050299731110537
CYSTtp_b,0.0,0.0,0.0,0.005756183240677,0.005756183240677,0.005656160597177,0.0,0.0056561665439213,0.0056561665439213,0.0032834346114478,0.0032832745729443,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056560716860135,0.0054886233905732,0.0001,0.0001,0.0,0.0,0.0,0.012138966814077003
CYSt2r_b,0.0,0.0,0.0,0.0,0.0,0.0,0.086805555738465,0.086805555738465,0.086805555738465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001050299731110537
CYTD,0.131758239090008,0.131758239090008,0.131758239090008,0.153085680316908,0.153085680316908,0.153085759208581,0.153065828872075,0.153065498140677,0.153065498140677,0.0748018776630177,0.0748141848811226,0.0748024153826427,0.153715860109743,0.153715860109743,0.153715860109743,0.157156310688333,0.15713935202902,0.157156310688333,0.153065167143881,0.153065828606671,0.153065828606448,0.0674273673154808,0.0674273673154908,0.0674273673154908,0.131619930061725,0.131620353757776,0.131620578258672,0.00123095670314761
CYTDK2,9.78233817547682e-05,9.78233817547682e-05,9.78233817547682e-05,0.0001551764949429,0.0001551764949429,0.0001551758737215,0.0001551734352462,0.0001551760368702,0.0001551760368702,9.00805106021338e-05,9.00761199710506e-05,9.00762807523689e-05,0.000155173186645,0.000155173186645,0.000155173186645,0.0001290286773108,0.0001290296907215,0.0001290286773108,0.0001551786377036,0.0001551734344565,0.0001551734344579,0.000145092548438,0.000145092548438,0.000145092548438,9.78339131963666e-05,9.78266768670833e-05,9.78288143017811e-05,0.0014893991462245789
CYTDt2,0.0001,0.0001,0.0001,2.43940889783361e-05,2.43940889783361e-05,2.43941335441797e-05,2.43943084782993e-05,2.43941218400848e-05,2.43941218400848e-05,2.90640182897553e-05,2.90643332698123e-05,2.9064321735442e-05,2.43943263127674e-05,2.43943263127674e-05,2.43943263127674e-05,2.62699106780375e-05,2.62698379768436e-05,2.62699106780375e-05,2.43939352585423e-05,2.43943085349659e-05,2.43943085348397e-05,0.0001,0.0001,0.0001,2.85077959297402e-05,2.85083150576904e-05,2.8508161719988e-05,0.00149372965307038
CYTP450R_f,0.001202639639999,0.001202639639999,0.001202639639999,0.0018491089701741,0.0018491089701741,0.0,0.0001,0.0001,0.0001,0.0,0.0010153145261952,0.0001,0.0,0.0,0.0,0.0776412390089111,0.0001,0.0776412390089111,0.0017491331228145,0.0017490744731703,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.032176425457773064
DADK_b,0.0,0.0,0.0,0.0021937007291421,0.0021937007291421,0.0024936944912731,0.0023746300589707,0.0001,0.0001,0.0,0.0,0.0,0.0019746274329808,0.0019746274329808,0.0019746274329808,0.0018311425342658,0.0001,0.0018311425342658,0.0001,0.0022746300506272,0.0022746300506448,0.0023992502507234,0.0001,0.0001,0.0001,0.0001,0.0001,0.015435999699328863
DADK_f,0.0,0.0,0.0,0.0021937007291421,0.0021937007291421,0.0024936944912731,0.0023746300589707,0.0001,0.0001,0.0,0.0,0.0,0.0019746274329808,0.0019746274329808,0.0019746274329808,0.0018311425342658,0.0001,0.0018311425342658,0.0001,0.0022746300506272,0.0022746300506448,0.0023992502507234,0.0001,0.0001,0.0001,0.0001,0.0001,0.015435999699328863
DADNt2,0.0,0.0,0.0,0.0021937007291421,0.0021937007291421,0.0024936944912731,0.0023746300589707,0.0001,0.0001,0.0,0.0,0.0,0.0019746274329808,0.0019746274329808,0.0019746274329808,0.0018311425342658,0.0001,0.0018311425342658,0.0001,0.0022746300506272,0.0022746300506448,0.0023992502507234,0.0001,0.0001,0.0001,0.0001,0.0001,0.015435999699328863
DAGAH1801819Z,0.0005903928659277,0.0005903928659277,0.0005903928659277,0.0010171852788021,0.0010171852788021,0.0013171824076801,0.0011778911775617,0.0011779042196148,0.0011779042196148,0.0005515775161924,0.0006163083283879,0.0005515563117722,0.0009778899313116,0.0009778899313116,0.0009778899313116,0.000896336886876,0.0007468314495735,0.000896336886876,0.0011779172577067,0.0010778911736024,0.0010778911736105,0.001227355253692,0.0011273552536918,0.0011273552536918,0.0005904456605015,0.0006918980512909,0.0006904200995219,0.002673899607752697
DAGAH18111Z1819Z,2.10532930298763e-06,2.10532930298763e-06,2.10532930298763e-06,3.33966804334155e-06,3.33966804334155e-06,3.3396546735885e-06,3.33960219335257e-06,3.33965818481683e-06,3.33965818481683e-06,1.93868924991571e-06,1.9385947558986e-06,1.93859821619698e-06,3.33959684301218e-06,3.33959684301218e-06,3.33959684301218e-06,2.7769215334311e-06,2.77694334378928e-06,2.7769215334311e-06,3.33971415927977e-06,3.33960217635247e-06,3.3396021763905e-06,3.12264397725768e-06,3.12264397725595e-06,3.12264397725595e-06,2.10555595792024e-06,2.10540021953516e-06,2.10544622084588e-06,0.001502884894402016
DAGCPT_SC,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03408383458492487
DAGPYP_SC,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03408383458492487
DALAt2r_b,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0761868614179173,0.0762362922967133,0.0761868614179173,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0010646074143150744
DANNt2_b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0868055555555556,0.0868055555555556,0.0868055555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001050299731110537
DAOTO,0.0018143272155191,0.0018143272155191,0.0018143272155191,0.0028021658757398,0.0028021658757398,0.0027021562591049,0.0027021185109731,0.0027021587846728,0.0027021587846728,0.0016944658868407,0.0016943979189169,0.0016944004078496,0.002402114662566,0.002402114662566,0.002402114662566,0.0019973919744855,0.0019974076623017,0.0019973919744855,0.0027021990461422,0.0027021184987457,0.0027021184987722,0.0026460641916816,0.0026460641916805,0.0026460641916805,0.0019144902445206,0.001914378224574,0.001914411312527,0.001394668391290922
DATPtm_f,0.0522112177841746,0.0522112177841746,0.0522112177841746,0.0118620675990037,0.0118620675990037,0.0121120308337348,0.0118928465676051,0.0118430018949962,0.0118430018949962,0.0077731869013899,0.0079578101770825,0.007954816010272,0.0110109501461386,0.0110109501461386,0.0110109501461386,0.0096145800662941,0.0093819598808829,0.0096145800662941,0.0117931571752244,0.0117928465204456,0.0118928465252895,0.0124534788824865,0.012603478882482,0.012603478882482,0.0516706291611271,0.0517768962418648,0.0517703248197515,0.0014298685674213236
DB4PS,0.0128472635502556,0.0128472635502556,0.0128472635502556,0.0198802631563271,0.0198802631563271,0.0202801910597278,0.0200811081257289,0.0200814117572607,0.0200814117572607,0.0118842119449163,0.0122249542254091,0.0120837182856107,0.0187810791118065,0.0187810791118065,0.0187810791118065,0.0160456440751732,0.0157299114861571,0.0160456440751732,0.0200817152965947,0.0199811080335415,0.0199811080337444,0.019466793241614,0.0193667932416056,0.0193667932416056,0.0128890997630236,0.0131897438888981,0.0131885046788212,0.0015280213141057632
DCDPtn_b,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0865087409804097,0.0865087409804097,0.0865087409804097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0012499202743454442
DCDPtn_f,9.78233817547682e-05,9.78233817547682e-05,9.78233817547682e-05,0.0001551764949429,0.0001551764949429,0.0001551758737215,0.0001551734352462,0.0001551760368702,0.0001551760368702,9.00805106021338e-05,9.00761199710506e-05,9.00762807523689e-05,0.000155173186645,0.000155173186645,0.000155173186645,0.0001290286773108,0.0001290296907215,0.0001290286773108,0.0001551786377036,0.0001551734344565,0.0001551734344579,0.000145092548438,0.000145092548438,0.000145092548438,9.78339131963666e-05,9.78266768670833e-05,9.78288143017811e-05,0.0014893991462245789
DCTPD,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001050299731110537
DCTPtm_f,0.00130062565829,0.00130062565829,0.00130062565829,0.0020631727023308,0.0020631727023308,0.0019631644427944,0.0020631320216709,0.0020631666119534,0.0020631666119534,0.0011976791366144,0.0010976207603105,0.001097622898006,0.0019631287163495,0.0019631287163495,0.0019631287163495,0.0015155204139861,0.0016155338879407,0.0015155204139861,0.0019632011917326,0.0020631320111687,0.0019631320111921,0.0019291000570612,0.0018291000570601,0.0018291000570601,0.0009504777349439,0.0009504074324345,0.0012006978875446,0.001465933884028155
DCYTt2,0.159976441387015,0.159976441387015,0.159976441387015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257565854440156,0.0,0.0,0.0,0.0,0.0,0.011324417071673318
DDGLK,0.0,0.0,0.0,0.0,0.0,0.0,9.499490251493529e-12,9.499490251493529e-12,9.499490251493529e-12,0.0,0.0,0.0,9.499490251493529e-12,9.499490251493529e-12,9.499490251493529e-12,0.0,0.0,0.0,0.0001000000094994,0.0001000000094994,0.0,9.499490251493529e-12,9.499490251493529e-12,9.499490251493529e-12,9.99999996973202e-05,9.99999996973202e-05,9.99999996973202e-05,0.006463308780413259
DDPAm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30650984136656,0.306097493670343,0.306241689394688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.193067910232768,0.193067910232768,0.202357863524827,0.20205299599011,0.202159853321251,0.0011028677633199986
DDSMSTOLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30650984136656,0.306097493670343,0.306241689394688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.193067910232768,0.193067910232768,0.202357863524827,0.20205299599011,0.202159853321251,0.0011028677633199986
DEDOLDPS,0.001202639639999,0.001202639639999,0.001202639639999,0.0018491089701741,0.0018491089701741,0.0,0.0001,0.0001,0.0001,0.0,0.0010153145261952,0.0001,0.0,0.0,0.0,0.0776412390089111,0.0001,0.0776412390089111,0.0017491331228145,0.0017490744731703,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.032176425457773064
DEDOLDPSAT,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0010502997311105345
DESAT18_2,0.0026970707966368,0.0026970707966368,0.0026970707966368,0.0042874014582842,0.0042874014582842,0.0048873889825463,0.0046492601179415,0.0046493150800687,0.0046493150800687,0.0024741013316475,0.0027800161017799,0.0026740119714777,0.0038492548659617,0.0038492548659617,0.0038492548659617,0.0035622850685316,0.0032969450977347,0.0035622850685316,0.0046493700255055,0.0044492601012544,0.0044492601012897,0.0046985005014469,0.0044985005014459,0.0044985005014459,0.0026379003890606,0.0030407248473876,0.0030377926693742,0.003058630438244857
DGDPtn_f,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.0001500000000014,0.0001500000000014,0.00015,0.00015,0.00015,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.00015,0.00015,0.00015,0.0002,0.0002,0.0002,0.00015,0.0001514886668218,0.00015,0.0025057000931400417
DGGH,4.17950006930013e-05,4.17950006930013e-05,4.17950006930013e-05,2.02404123838865e-05,2.02404123838865e-05,2.02403313550799e-05,0.0,0.0,0.0,0.0,1.17490591266571e-05,0.0,0.0,0.0,0.0,1.68298274753385e-05,0.0,1.68298274753385e-05,0.0,0.0,0.0,4.37774600582452e-05,4.37774600582419e-05,4.37774600582419e-05,0.0,0.0,0.0,0.0023198265338306655
DGK1_b,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0010502997311105304
DGMOO_b,0.0001382787145997,0.0001382787145997,0.0001382787145997,0.0001,0.0001,9.9999999999989e-05,0.0001607200398791,0.0001607210579057,0.0001607210579057,0.000135248895453,0.0001,0.0001352472402944,0.0001607199426002,0.0001607199426002,0.0001607199426002,0.0001,0.0001,0.0001,0.0001607220756232,0.00016072003957,0.0001607200395707,0.000156775345041,0.000156775345041,0.000156775345041,0.0001382828355985,0.0001397686708134,0.000138280840379,0.0013260449088956484
DGTSD5DS1819Z1835Z9Z12Z,2.10532930298753e-06,2.10532930298753e-06,2.10532930298753e-06,3.33966804334127e-06,3.33966804334127e-06,3.33965467358819e-06,3.33960219335231e-06,3.33965818481668e-06,3.33965818481668e-06,1.93868924991553e-06,1.93859475589842e-06,1.93859821619679e-06,3.33959684301189e-06,3.33959684301189e-06,3.33959684301189e-06,2.77692153343085e-06,2.77694334378901e-06,2.77692153343085e-06,3.33971415927943e-06,3.33960217635232e-06,3.33960217639019e-06,3.12264397725742e-06,3.12264397725569e-06,3.12264397725569e-06,2.10555595792005e-06,2.10540021953498e-06,2.10544622084571e-06,0.001502884894402016
DGTSDS1829Z12Z1835Z9Z12Z,0.0,0.0,0.0,0.0008130944539315,0.0008130944539315,0.0008130923998512,0.0,0.0008130929393036,0.0008130929393036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008131015390165,0.0,0.0,0.0,0.0,0.0,0.0003234899608077,0.0,0.0006234731012026,0.03773351675130411
DGTSDS1829Z12Z1845Z9Z12Z15Z1,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03408383458492487
DGTUP,0.0006086315621363,0.0006086315621363,0.0006086315621363,0.0009654676707113,0.0009654676707113,0.0009654638056373,0.0009654486340782,0.0009654648207015,0.0009654648207015,0.0005604574377028,0.0005604301203415,0.0005604311206823,0.0009654470873434,0.0009654470873434,0.0009654470873434,0.0008027827705736,0.0008027890757499,0.0008027827705736,0.0009654810024098,0.0009654486291636,0.0009654486291746,0.0009027279861526,0.0009027279861521,0.0009027279861521,0.0006086970860168,0.0006086520634655,0.0006086653620263,0.001502884894402016
DHAD(3mob),0.0006086315621363,0.0006086315621363,0.0006086315621363,0.0009654676707113,0.0009654676707113,0.0009654638056373,0.0009654486340782,0.0009654648207015,0.0009654648207015,0.0005604574377028,0.0005604301203415,0.0005604311206823,0.0009654470873434,0.0009654470873434,0.0009654470873434,0.0008027827705736,0.0008027890757499,0.0008027827705736,0.0009654810024098,0.0009654486291636,0.0009654486291746,0.0009027279861526,0.0009027279861521,0.0009027279861521,0.0006086970860168,0.0006086520634655,0.0006086653620263,0.001502884894402016
DHATt_f,1.7003039829433e-05,1.7003039829433e-05,1.7003039829433e-05,1.20789473684211e-05,1.20789473684211e-05,1.20789473684211e-05,1.20789473684211e-05,1.20789473684211e-05,1.20789473684211e-05,0.0,1.20789473684211e-05,1.20789473684066e-05,0.0,0.0,0.0,1.2078947368421e-05,1.20789473684211e-05,1.2078947368421e-05,1.20789473684211e-05,1.20789473684211e-05,1.20789473684211e-05,1.7003039829433e-05,1.7003039829433e-05,1.7003039829433e-05,1.20789473684211e-05,1.20789473684211e-05,1.20789473684211e-05,0.0025744295905512594
DHFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0003968145751459,0.0003968145751459,0.0003968145751459,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0010502997311105326
DHFR2i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0868055555555556,0.0868055555555556,0.0868055555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.001050299731110537
DHFS,0.0001,0.0001,0.0001,0.0869055557366461,0.0869055557366461,0.0869055557366461,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0010502997311105345
