Rxns,L-arabinose,D-fructose,D-galactose,D-galacturonic acid,D-glucose,D-glucuronic acid,D-mannose,L-rhamnose,D-xylose,averageFlux,log2FC_L-arabinose,log2FC_D-fructose,log2FC_D-galactose,log2FC_D-galacturonic acid,log2FC_D-glucose,log2FC_D-glucuronic acid,log2FC_D-mannose,log2FC_L-rhamnose,log2FC_D-xylose
CITtam_b,0.000116193145614,6.32894736842105e-05,6.32894736842105e-05,6.32894736842001e-05,6.32894736842105e-05,6.32894736842105e-05,6.32894736842105e-05,0.0001187025218105,6.32894736842105e-05,7.53246648015627e-05,0.6253307118973759,-0.25115677744417275,-0.25115677744417275,-0.2511567774444099,-0.25115677744417275,-0.25115677744417275,-0.25115677744417275,0.6561563321795837,-0.25115677744417275
CITtbm_f,8.47895927453776e-05,4.61842105263158e-05,4.61842105263158e-05,4.61842105263082e-05,4.61842105263158e-05,4.61842105263158e-05,4.61842105263158e-05,8.66207591590613e-05,4.61842105263158e-05,5.49666472876269e-05,0.625330711897821,-0.2511567774441735,-0.2511567774441735,-0.25115677744441084,-0.2511567774441735,-0.2511567774441735,-0.2511567774441735,0.6561563321803778,-0.2511567774441735
CITtcm_b,5.17269981166578e-06,0.0,0.0,4.02631578947368e-06,1.20789473684211e-05,0.0,0.0,5.65162025832153e-06,0.0,2.99217591420912e-06,0.7897224739786755,,,0.42826533346983126,2.0132278341909946,,,0.9174695360919367,
CITtcp_b,4.95693003742207e-05,1.13684210526316e-05,3.55263157894737e-06,2.7e-05,2.7e-05,2.7e-05,1.91842105263158e-05,5.06398284314512e-05,2.7e-05,2.69238213292852e-05,0.8805637087517162,-1.24385129403386,-2.9219231991465,0.004076219409722623,0.004076219409722623,0.004076219409722623,-0.48896379187039346,0.9113893290342738,0.004076219409722623
CMPA,0.0,1.56315789473684e-05,2.34473684210526e-05,0.0,0.0,0.0,7.81578947368421e-06,0.0,0.0,5.21052631578948e-06,,1.5849625007211523,2.169925001442309,,,,0.5849625007211543,,
CO2tm_f,0.0001413159879089,7.69736842105263e-05,7.69736842105263e-05,7.69736842105136e-05,7.69736842105263e-05,7.69736842105263e-05,7.69736842105263e-05,0.0001443679319317,7.69736842105263e-05,9.16110788127115e-05,0.6253307118971811,-0.2511567774441741,-0.2511567774441741,-0.25115677744441217,-0.2511567774441741,-0.2511567774441741,-0.2511567774441741,0.6561563321796902,-0.2511567774441741
CO2tn_f,0.0516958769676798,0.0770713792604984,0.0769714473655064,0.0,0.0001,0.0788471836396133,0.0770714472306701,0.0,0.0516286539087264,0.0459317764858549,0.17055663900823212,0.746702626289184,0.7448307926866191,,-8.843348772980212,0.7795666407801309,0.7467038986186447,,0.1686794006284116
CO2tp_f,0.0,0.0,0.0001,0.0,0.0772215679561159,6.66666666666667e-05,0.0,0.0,0.0,0.0085986927358647,,,-6.426045437627512,,3.166814600127413,-7.011007938348668,,,
CO2tv_b,0.0,0.0,0.0,0.0057027472442898,0.0,0.0,0.0,0.0092033706200015,0.0,0.0016562353182545,,,,1.783749425554331,,,,2.4742546612511798,
CO2tv_f,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,5.55555555555556e-05,,0.847996906554949,,,0.847996906554949,,0.847996906554949,0.847996906554949,0.847996906554949
COAHLp,0.0001063159879089,7.66856574269374e-05,4.3352251896319e-05,5.81588222201074e-06,0.000110018790529,7.49974530773174e-05,1.00189185120219e-05,0.0003093679319317,0.0001063164023983,9.3654363989186e-05,0.18294044111465507,-0.2883894462595176,-1.111239285961953,-4.0092762624276554,0.23233182213443132,-0.32050461859752266,-3.224619435114341,1.7239055334357765,0.18294606567449773
CRNt_b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,2.22222222222222e-05,,,,,,,,2.169925001442314,2.169925001442314
CRNtp,0.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0,5.55555555555556e-05,,0.847996906554949,0.847996906554949,,0.847996906554949,0.847996906554949,0.847996906554949,,
CSNATm_f,0.0009783125975757,0.0,0.0009564185178862,0.019711608471757,0.0013346050995696,0.0004088664964287,0.0009564047141611,0.0005514668246585,0.023985996612032,0.0054315199260076,-2.472988545804009,,-2.5056420017405197,1.8596176301189495,-2.024943048639455,-3.7316542155168,-2.505662823911031,-3.3000099668307534,2.142764509084186
CSNATr_b,0.0,0.0868055557366461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096450617485162,,3.169925001442317,,,,,,,
CSNt2,0.0,0.0014346297738549,0.0004782023591731,0.0494993282187197,0.0,0.000617727617522,0.0004782161566175,0.0009029336493168,0.0391612662031814,0.010285811553154,,-2.841905244814619,-4.426890569647212,2.266753318395714,,-4.057540984628248,-4.426848944554671,-3.5098918397483803,1.9287717850665433
CSm,0.117012544711988,0.130689594799101,0.131592722448753,0.118086906782354,0.134509331315042,0.140386641148169,0.131592708478879,0.131788431455655,0.101757139403197,0.126379557838126,-0.11109991646592357,0.04838115829008336,0.05831658165085632,-0.09791411266385036,0.08994313692871919,0.15164253541804373,0.05831642849444579,0.060460611028014796,-0.3126331041388487
CTPS2,0.0,2.02403853742843e-05,0.0,3.91635304221904e-06,0.0,1.1219884983559e-05,0.0,0.0,0.0,3.93073593334026e-06,,2.3643654070748283,,-0.0052886233342375535,,1.5131865348322628,,,
CTPtm,0.160034646386322,0.0001041537184593,0.0001243941935523,0.0001251478713894,0.0001243943358122,1.50500014607472e-05,0.0001910608571091,0.0860115073628264,0.0002285080905997,0.0274398736463924,2.5440385289581067,-8.041415681171442,-7.785210882853882,-7.77649627528311,-7.78520923295746,-10.83229449593364,-7.16609778631506,1.6482558506549743,-6.9078847815436974
CYARTMT_b,0.0,0.0,0.365453243552653,0.236820163480939,0.391302106160075,0.114094161426043,0.0,0.346166773201096,0.241969649315344,0.188422899681794,,,0.9557125268754046,0.32981760969502383,1.0543085641922147,-0.7237493452273338,,0.8774929430581588,0.36085178774925036
CYARTMT_f,0.159976441387015,0.0,0.365453243552653,0.236820163480939,0.391302106160075,0.114094161426043,0.0,0.432022058014481,0.241969649315344,0.215737535926283,-0.43141774605805566,,0.7604096269701046,0.13451470978972363,0.8590056642869145,-0.919052245132634,,1.0018277636403998,0.16554888784395033
CYOR(q8)m,0.0001,0.0001,0.0002000000094994,0.0001,0.0002000000094994,0.0,0.0001666666729996,0.0002000000094994,0.0002999999996973,0.0001518518556883,-0.6026645389034603,-0.6026645389034603,0.3973355296202243,-0.6026645389034603,0.3973355296202243,,0.13430111008169396,0.3973355296202243,0.9822979603620166
CYOR_u6m,0.0003502502385879,0.0005555985785241,0.0005555945748564,0.0003225171050387,0.0005555874747919,0.0004619799736815,0.0005555945720303,0.0005194944071253,0.0003502732239057,0.0004696544609491,-0.42321367909595553,0.24244319574296164,0.24243279958182853,-0.5422240350702632,0.2424143629487899,-0.02376939873577192,0.2424327922433835,0.14550850465839082,-0.42311900473944764
CYSATm,0.0,3.33333333333333e-05,0.0,6.66666666666667e-05,0.0,0.0,6.66666666666667e-05,6.66666666666667e-05,3.33333333333333e-05,2.96296296296296e-05,,0.16992500144231235,,1.1699250014423144,,,1.1699250014423144,1.1699250014423144,0.16992500144231235
CYSCL,0.0,0.0,0.0,0.0,0.0,6.66666666666667e-05,0.0,0.0,0.0002335166607497,3.33537030462718e-05,,,,,,0.9991186507498306,,,2.8076066372666753
CYSTGL,0.00015,0.00015,0.00015,0.00015,0.0001,0.0001,0.00015,0.0002,0.0001504962222739,0.0001444995802526,0.05389719877978284,0.05389719877978284,0.05389719877978284,0.05389719877978284,-0.5310653019413732,-0.5310653019413732,0.05389719877978284,0.46893469805862675,0.05866197125547433
CYSTLp,0.0,3.33333333333333e-05,0.0,0.0,0.0808526783271995,3.33333333333333e-05,0.0,0.0,0.0,0.0089910383326518,,-8.075378331021867,,,3.168735924705027,-8.075378331021867,,,
CYSTRS,0.00015,0.00015,0.00015,0.00015,0.0001,0.0001,0.00015,0.0002,0.0001504962222739,0.0001444995802526,0.05389719877978284,0.05389719877978284,0.05389719877978284,0.05389719877978284,-0.5310653019413732,-0.5310653019413732,0.05389719877978284,0.46893469805862675,0.05866197125547433
CYSTS,-0.0,-0.0,0.086805555738465,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0096450617487183,,,3.169925001442317,,,,,,
CYSTtp_b,0.0,0.0057228423595104,0.0037707776959475,0.0022222363947973,0.0,0.0,0.0018853572286711,0.0018962077968577,0.0,0.0017219357195315,,1.7327005797654476,1.130830812297134,0.3679810070077961,,,0.13080661707942173,0.13908578391563717,
CYSTtp_f,0.0036656622649688,0.0,0.001885357238247,0.0010610934778104,0.0,0.0,0.0037707776767521,0.0035924155937135,0.0036658962630406,0.0019601336127258,0.9031218704326119,,-0.05611408732872788,-0.8854002420282803,,,0.9439100932172684,0.8740022608036856,0.9032139621363303
CYSt2r_b,0.0,0.0,0.086805555738465,0.0,0.0,0.0,0.0,0.0,0.0,0.0096450617487183,,,3.169925001442317,,,,,,
CYTD,0.131758239090008,0.153085706614132,0.153065608384476,0.0748061593089277,0.153715860109743,0.157150657801895,0.153065608119,0.0674273673154875,0.131620287359391,0.130632832678118,0.012375636065295587,0.22882204377805135,0.22863262361307735,-0.8042885758612734,0.23474848418876132,0.2666307679414919,0.2286326211108763,-0.9541113688317749,0.010864333693561993
CYTDK2,9.78233817547682e-05,0.0001551762878691,0.0001551751696622,9.00776371085177e-05,0.000155173186645,0.0001290290151144,0.0001551751688727,0.000145092548438,9.7829801455077e-05,0.0001311724663244,-0.42321367909691965,0.24244319574113082,0.24243279958212965,-0.5422240350689784,0.24241436295101937,-0.02376939873427077,0.24243279224198783,0.1455085046588675,-0.4231190047384361
CYTDt2,0.0001,2.43941038336173e-05,2.4394184052823e-05,2.90642244316698e-05,2.43943263127674e-05,2.62698864443062e-05,2.43941841094493e-05,0.0001,2.85080909024729e-05,4.23798888985673e-05,1.2385482892843138,-0.79684732166456,-0.7968425774173127,-0.544135394315636,-0.7968341640546271,-0.6899698413930342,-0.7968425740683801,1.2385482892843138,-0.572008375859083
CYTP450R_f,0.001202639639999,0.0012327393134494,0.0001,0.0003717715087317,0.0,0.0517941593392741,0.0011994025319949,0.0,0.0001,0.0062223013703832,-2.371243855071735,-2.3355805256782016,-5.9593763668133315,-4.064960155422226,,3.057269241966855,-2.375132348409643,,-5.9593763668133315
DADK_b,0.0,0.0022936986498524,0.0008582100196569,0.0,0.0019746274329808,0.0012540950228438,0.0015497533670907,0.0008664167502411,0.0001,0.0009885334714073,,1.2143141389438041,-0.20395907120361423,,0.9982187543611322,0.34328494430046713,0.6486769174181344,-0.19022868142901,-3.305289815945165
DADK_f,0.0,0.0022936986498524,0.0008582100196569,0.0,0.0019746274329808,0.0012540950228438,0.0015497533670907,0.0008664167502411,0.0001,0.0009885334714073,,1.2143141389438041,-0.20395907120361423,,0.9982187543611322,0.34328494430046713,0.6486769174181344,-0.19022868142901,-3.305289815945165
DADNt2,0.0,0.0022936986498524,0.0008582100196569,0.0,0.0019746274329808,0.0012540950228438,0.0015497533670907,0.0008664167502411,0.0001,0.0009885334714073,,1.2143141389438041,-0.20395907120361423,,0.9982187543611322,0.34328494430046713,0.6486769174181344,-0.19022868142901,-3.305289815945165
DAGAH1801819Z,0.0005903928659277,0.0011171843217615,0.0011778998722638,0.0005731473854508,0.0009778899313116,0.0008465017411085,0.0011112332016398,0.0011606885870252,0.0006575879371048,0.0009125028715104,-0.6281538102819827,0.29196622856584176,0.36831590370471984,-0.670922921600915,0.09984298956782994,-0.10831606333366493,0.28426060625057753,0.3470799448130348,-0.4726452645926752
DAGAH18111Z1819Z,2.10532930298763e-06,3.3396635867572e-06,3.33963952099541e-06,1.9386274073371e-06,3.33959684301218e-06,2.77692880355049e-06,3.33963950400758e-06,3.12264397725653e-06,2.10546746610043e-06,2.82305960133384e-06,-0.4232136790960133,0.24244319574286657,0.24243279958188108,-0.5422240350700089,0.24241436294888713,-0.023769398735748307,0.2424327922432871,0.1455085046584502,-0.4231190047392715
DAGCPT_SC,0.0,6.66666666666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.40740740740741e-06,,3.1699250014423126,,,,,,,
DAGPYP_SC,0.0,6.66666666666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.40740740740741e-06,,3.1699250014423126,,,,,,,
DALAt2r_b,0.0001,0.0,0.0,0.0,0.0,0.0762033383775159,0.0,0.0001,0.0,0.0084892598197239,-6.407566865277507,,,,,3.1661435263521405,,-6.407566865277507,
DALAt2r_f,0.0,0.0005830339893116,0.0016490940319555,0.0006435601182421,0.0017490716799006,0.0258635604368689,0.0005496914910634,0.001735445355765,0.0010027120011848,0.0037529076782546,,-2.6863569040540796,-1.186335136151166,-2.543861970904055,-1.101419385738681,2.7848401881249667,-2.7713147477832174,-1.1127028607592397,-1.9041015055223978
DANNt2_b,0.0,0.0,0.0,0.0,0.0868055555555555,0.0,0.0,0.0,0.0,0.009645061728395,,,,,3.1699250014423206,,,,
DAOTO,0.0018143272155191,0.0027688293368615,0.0027021453601062,0.0016944214045357,0.002402114662566,0.0019973972037575,0.0027021453478867,0.0026460641916809,0.0019144265938738,0.0022935412574208,-0.33814218894732195,0.2716992730248008,0.23652842596104381,-0.4367841404104727,0.06672815870019295,-0.19945560298456935,0.23652841943696393,0.20627120121463224,-0.26066451656932643
DATCY,0.0,3.33333333333333e-05,0.0,6.66666666666667e-05,0.0,6.66666666666667e-05,6.66666666666667e-05,6.66666666666667e-05,0.0002668499940831,6.29833326759014e-05,,-0.9180045035387524,,0.08199549646124969,,0.08199549646124969,0.08199549646124969,0.08199549646124969,2.082986976519568
DATPtm_f,0.0522112177841746,0.0119453886772474,0.0118596167858658,0.0078952710295815,0.0110109501461386,0.0095370400044903,0.0118262834069865,0.0125534788824835,0.0517392834075811,0.0200642811249499,1.3797303414621798,-0.7481756705534381,-0.7585720737830192,-1.3455687702894052,-0.8656905014011083,-1.073015993389237,-0.7626327116951416,-0.6765422408968262,1.3666306054373598
DB4PS,0.0128472635502556,0.0200135724574607,0.0200813105467501,0.0120642948186454,0.0187810791118065,0.0159403998788345,0.0200146437879602,0.0194001265749418,0.0130891161102476,0.0169146452041003,-0.39681181591387726,0.24270579783822044,0.2475805095795528,-0.48752932626008694,0.15100704290220002,-0.08558509491831727,0.24278302352270606,0.19779314925474975,-0.36990523857531016
DCDPtn_b,0.0001,0.0001666666666666,0.0001,0.0,0.0865087409804097,0.0,0.0,0.0,0.0001,0.0096639341830084,-6.594538723994608,-5.857573129828979,-6.594538723994608,,3.1621633780898506,,,,-6.594538723994608
DCDPtn_f,9.78233817547682e-05,0.0001551762878691,0.0001551751696622,9.00776371085177e-05,0.000155173186645,0.0001290290151144,0.0001551751688727,0.000145092548438,9.7829801455077e-05,0.0001311724663244,-0.42321367909691965,0.24244319574113082,0.24243279958212965,-0.5422240350689784,0.24241436295101937,-0.02376939873427077,0.24243279224198783,0.1455085046588675,-0.4231190047384361
DCTPD,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11111111111111e-05,3.169925001442314,,,,,,,,
DCTPtm_f,0.00130062565829,0.0020298366158187,0.0020631550818592,0.001130974264977,0.0019631287163495,0.0015488582386377,0.0019964884046978,0.0018624333903938,0.0010338610183077,0.0016588179321479,-0.3509497581009296,0.29120805943134126,0.31469672057698495,-0.5525894467041106,0.24299922075167474,-0.09895044271874219,0.2673091447832791,0.1670332805025427,-0.6821132907236761
DCYTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0001806892308925,0.0,0.0002104362360023,4.34583852105418e-05,,,,,,,2.055804049705086,,2.2756766762448497
DCYTt2,0.159976441387015,0.0,0.0,0.0,0.0,0.0,0.0,0.0858552848133852,0.0,0.0273146362444889,2.5501133495707204,,,,,,,1.6522327314575893,
DDGLK,0.0,0.0,9.499490251493529e-12,0.0,9.499490251493529e-12,0.0,6.66666729996602e-05,9.499490251493529e-12,9.99999996973202e-05,1.85185223550501e-05,,,-20.894615551094986,,-20.894615551094986,,1.8479967447166148,-20.894615551094986,2.4329591040223555
DDPA,0.0013985353983184,0.0,0.0015164383600229,0.0013713549008175,0.0,0.0005328241829557,0.0007582283375842,0.0014661668338153,0.001402736317637,0.0009384760367945,0.5755249576985536,,0.6922950440646012,0.5472101701598684,,-0.8166603449212432,-0.3076875315476245,0.643657463172896,0.579852028133707
DDPAm,0.0,0.0,0.0,0.306283008143863,0.0,0.0,0.0,0.128745273488512,0.202190237612062,0.0708020576938264,,,,2.1130021373130656,,,,0.86265627434082,1.513850146477318
DDSMSTOLR,0.0,0.0,0.0,0.306283008143863,0.0,0.0,0.0,0.128745273488512,0.202190237612062,0.0708020576938264,,,,2.1130021373130656,,,,0.86265627434082,1.513850146477318
DEDOLDPS,0.001202639639999,0.0012327393134494,0.0001,0.0003717715087317,0.0,0.0517941593392741,0.0011994025319949,0.0,0.0001,0.0062223013703832,-2.371243855071735,-2.3355805256782016,-5.9593763668133315,-4.064960155422226,,3.057269241966855,-2.375132348409643,,-5.9593763668133315
DEDOLDPSAT,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0001,0.0001,5.55555555555556e-05,0.847996906554949,,0.847996906554949,,0.847996906554949,,,0.847996906554949,0.847996906554949
DESAT18_2,0.0026970707966368,0.0044873972997049,0.0046492967593596,0.002642709801635,0.0038492548659617,0.0034738384115993,0.0045159634093499,0.0045651671681129,0.0029054726352741,0.0037540190164038,-0.4770425662924185,0.257442962921053,0.3085765560698177,-0.5064179482970032,0.03614323937683188,-0.1119053108371414,0.26659783838301016,0.28223173172278354,-0.36966309138511055
DGDPtn_f,0.00015,0.00015,0.0001500000000009,0.00015,0.0001,0.0001,0.00015,0.0002,0.0001504962222739,0.0001444995802527,0.05389719877878454,0.05389719877878454,0.05389719878744095,0.05389719877878454,-0.5310653019423716,-0.5310653019423716,0.05389719877878454,0.46893469805762844,0.05866197125447624
DGGH,4.17950006930013e-05,2.02403853742843e-05,0.0,3.91635304221904e-06,0.0,1.1219884983559e-05,0.0,4.3777460058243e-05,0.0,1.3438787127923e-05,1.636927446275961,0.5908338205659256,,-1.77882020984314,,-0.26034505167663996,,1.7037853142009742,
DGK1_b,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0002,0.0001,8.88888888888889e-05,0.16992500144231207,0.16992500144231207,0.16992500144231207,0.16992500144231207,,,0.16992500144231207,1.1699250014423122,0.16992500144231207
DGMOO_b,0.0001382787145997,9.99999999999963e-05,0.0001607207185635,0.0001234987119158,0.0001607199426002,0.0001,0.0001607207182546,0.000156775345041,0.0001387774489303,0.0001377212888783,0.00582751019738649,-0.4617515876878932,0.22280433163089938,-0.15725559302265293,0.2227973662494769,-0.4617515876878398,0.22280432885808624,0.18694710707251477,0.011021564092441996
DGTSD5DS1819Z1835Z9Z12Z,2.10532930298753e-06,3.33966358675691e-06,3.33963952099522e-06,1.93862740733691e-06,3.33959684301189e-06,2.77692880355024e-06,3.33963950400731e-06,3.12264397725627e-06,2.10546746610025e-06,2.82305960133361e-06,-0.42321367909596436,0.242443195742859,0.24243279958191655,-0.5422240350700329,0.24241436294887928,-0.02376939873576085,0.2424327922432879,0.14550850465844758,-0.4231190047392773
DGTSDS1601829Z12Z,0.0,0.0,0.0,3.33333333333333e-05,0.0,0.0,0.0,0.0,0.0,3.7037037037037e-06,,,,3.169925001442312,,,,,
DGTSDS1829Z12Z1835Z9Z12Z,0.0,0.0008130937692381,0.0005420619595357,0.0,0.0,0.0,0.0002710338463388,0.0,0.0003156543540034,0.0002157604365684,,1.913991393449558,1.3290274201515406,,,,0.32904267879772015,,0.548915305336989
DGTSDS1829Z12Z1845Z9Z12Z15Z1,0.0,6.66666666666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.40740740740741e-06,,3.1699250014423126,,,,,,,
DGTUP,0.0006086315621363,0.0009654663823533,0.0009654594251604,0.0005604395595755,0.0009654470873434,0.000802784872299,0.0009654594202493,0.0009027279861522,0.0006086715038362,0.0008161208665673,-0.42321367909609664,0.24244319574286036,0.24243279958195527,-0.5422240350701442,0.24241436294891663,-0.023769398735792275,0.24243279224325243,0.14550850465843337,-0.42311900473931274
DHAD(3mob),0.0006086315621363,0.0009654663823533,0.0009654594251604,0.0005604395595755,0.0009654470873434,0.000802784872299,0.0009654594202493,0.0009027279861522,0.0006086715038362,0.0008161208665673,-0.42321367909609664,0.24244319574286036,0.24243279958195527,-0.5422240350701442,0.24241436294891663,-0.023769398735792275,0.24243279224325243,0.14550850465843337,-0.42311900473931274
DHATt_f,1.7003039829433e-05,1.20789473684211e-05,1.20789473684211e-05,8.05263157894256e-06,0.0,1.20789473684211e-05,1.20789473684211e-05,1.7003039829433e-05,1.20789473684211e-05,1.13837164533238e-05,0.5788210640038925,0.08552310244158154,0.08552310244158154,-0.49943939828044137,,0.08552310244158154,0.08552310244158154,0.5788210640038925,0.08552310244158154
DHFR,0.0,0.0,0.0,0.0001,0.0003968145751459,0.0,0.0001,0.0002,0.0001,9.96460639051e-05,,,,0.005115276242953048,1.9935802936626292,,0.005115276242953048,1.005115276242953,0.005115276242953048
DHFR2i,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0868055555555555,-0.0,-0.0,0.009645061728395,,,,,,,3.1699250014423206,,
DHFS,0.0001,0.0869055557366461,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0097339506374051,-6.604953553359188,3.158351045647407,-6.604953553359188,-6.604953553359188,-6.604953553359188,,-6.604953553359188,-6.604953553359188,-6.604953553359188
DHNPAm,0.0006086315621363,0.0009654663823533,0.0009654594251604,0.0005604395595755,0.0009654470873434,0.000802784872299,0.0009654594202493,0.0009027279861522,0.0006086715038362,0.0008161208665673,-0.42321367909609664,0.24244319574286036,0.24243279958195527,-0.5422240350701442,0.24241436294891663,-0.023769398735792275,0.24243279224325243,0.14550850465843337,-0.42311900473931274
DHNPTtm_b,0.0001409932654424,0.0002236562583858,0.000223654646709,0.0001298292900065,0.0002236517885774,0.0001859700804801,0.0002236546455713,0.0002091225209011,0.0001410025181842,0.0001890594460287,-0.42321367909692825,0.24244319574263207,0.2424327995814814,-0.5422240350700157,0.24241436294851423,-0.023769398736361372,0.24243279224269298,0.14550850465847712,-0.4231190047401516
DHNPTtm_f,0.0001409932654424,0.0002236562583858,0.000223654646709,0.0001298292900065,0.0002236517885774,0.0001859700804801,0.0002236546455713,0.0002091225209011,0.0001410025181842,0.0001890594460287,-0.42321367909692825,0.24244319574263207,0.2424327995814814,-0.5422240350700157,0.24241436294851423,-0.023769398736361372,0.24243279224269298,0.14550850465847712,-0.4231190047401516
DINSt2,0.00112464361711,0.0017000865934564,0.001566742690635,0.0009847628249596,0.0016667239468096,0.0014529380240238,0.0015667426831741,0.0015714400013242,0.0011247042972327,0.0014176427420806,-0.33402610188064785,0.2621142244495059,0.14427425542816902,-0.5256458012033443,0.23352116890968405,0.035479158156432725,0.14427424855798968,0.14859318301341867,-0.33394826339993733
DKMPPD2,0.00112464361711,0.0017000865934564,0.001566742690635,0.0009847628249596,0.0016667239468096,0.0014529380240238,0.0015667426831741,0.0015714400013242,0.0011247042972327,0.0014176427420806,-0.33402610188064785,0.2621142244495059,0.14427425542816902,-0.5256458012033443,0.23352116890968405,0.035479158156432725,0.14427424855798968,0.14859318301341867,-0.33394826339993733
DMATT,0.0001409932654424,0.0002236562583858,0.000223654646709,0.0001298292900065,0.0002236517885774,0.0001859700804801,0.0002236546455713,0.0002091225209011,0.0001410025181842,0.0001890594460287,-0.42321367909692825,0.24244319574263207,0.2424327995814814,-0.5422240350700157,0.24241436294851423,-0.023769398736361372,0.24243279224269298,0.14550850465847712,-0.4231190047401516
DNGAL,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,8.88888888888889e-05,0.16992500144231207,0.16992500144231207,0.16992500144231207,0.16992500144231207,0.16992500144231207,,0.16992500144231207,0.16992500144231207,0.16992500144231207
DOLPMT,0.0544777930305218,0.0154822061138009,0.0153964094565627,0.0099902948705863,0.0144476988973108,0.0123947521914166,0.0153630760602013,0.0158669634118054,0.0540060008363315,0.0230472438742819,1.241074024030922,-0.573983174162888,-0.5820002907444684,-1.2059950690463472,-0.6737545037474433,-0.8948648070891374,-0.5851271274677505,-0.5385681805097708,1.228525485196754
DOLPMT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1.11111111111111e-05,,,,,,,,3.169925001442314,
DOLPt2er_b,0.0639230143302375,0.118610872788521,0.118676687145001,0.139640464491415,0.122063776069334,0.130274067980583,0.118710020357732,0.118683485748512,0.0648336601237891,0.110601783226125,-0.7909673000672197,0.10086161826532679,0.10166191346979846,0.33634241465448983,0.14226048004918473,0.23617528708864144,0.10206707230557206,0.10174455843465005,-0.7705597199157563
DOLPt2er_f,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,7.77777777777778e-05,0.3625700793847081,0.3625700793847081,0.3625700793847081,0.3625700793847081,,,0.3625700793847081,0.3625700793847081,0.3625700793847081
DPRm,0.0001409932654424,0.0002236562583858,0.000223654646709,0.0001298292900065,0.0002236517885774,0.0001859700804801,0.0002236546455713,0.0002091225209011,0.0001410025181842,0.0001890594460287,-0.42321367909692825,0.24244319574263207,0.2424327995814814,-0.5422240350700157,0.24241436294851423,-0.023769398736361372,0.24243279224269298,0.14550850465847712,-0.4231190047401516
DRBK,0.0001409932654424,0.0002236562583858,0.000223654646709,0.0001298292900065,0.0002236517885774,0.0001859700804801,0.0002236546455713,0.0002091225209011,0.0001410025181842,0.0001890594460287,-0.42321367909692825,0.24244319574263207,0.2424327995814814,-0.5422240350700157,0.24241436294851423,-0.023769398736361372,0.24243279224269298,0.14550850465847712,-0.4231190047401516
DRIBTt_b,0.0001603953052574,0.0001958044907716,0.0001958038004002,0.000155613149867,9.58025761025634e-05,7.9661391940229e-05,0.0001958037999129,0.0002895788777313,0.0002603992687244,0.0001809847400786,-0.17423614508654628,0.11354579343419738,0.11354070674212453,-0.21790408170566405,-0.9177317048322172,-1.1839154665168603,0.11354070315166663,0.6780883140974325,0.5248573369438378
DRIBTt_f,0.0,0.0,0.0,0.0,0.0,0.0,3.33333334007572e-05,3.33333330975923e-05,0.0,7.4074073887055e-06,,,,,,,2.16992500800293,2.1699249948816948,
DTARTD,0.0004097949057431,0.0002166839917846,0.0,0.0,0.0,0.0003603453060553,0.0006833823560494,0.0006411449436201,0.0,0.0002568168336947,0.674162279403988,-0.24514719686691508,,,,0.48864028200033205,1.4119532293597052,1.3199107731697755,
DTTPt_b,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,7.77777777777778e-05,0.3625700793847081,0.3625700793847081,0.3625700793847081,0.3625700793847081,,,0.3625700793847081,0.3625700793847081,0.3625700793847081
DXHPScm,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0002,0.0001,8.88888888888889e-05,0.16992500144231207,0.16992500144231207,0.16992500144231207,0.16992500144231207,,,0.16992500144231207,1.1699250014423122,0.16992500144231207
D_LACDm,0.0006303228337429,0.0009998750374896,0.0009998678323464,0.0005804132964996,0.0009998550548168,0.0008313956539114,0.0009998678272603,0.0009349006816755,0.0006303641989415,0.0008452069351871,-0.42321367909594887,0.2424431957428861,0.24243279958193875,-0.5422240350700821,0.24241436294883623,-0.023769398735678293,0.24243279224327788,0.14550850465851795,-0.4231190047392533
